Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ADH5,6138.184,0.171009329,0.013518885,12.64966258,1.12E-36,2.12E-36
ADH6,606.5823,0.122769806,0.079476378,1.544733286,0.12241079,0.132979098
ADH7,553.76843,-4.956333961,0.12117554,-40.90209919,0,0
ADHFE1,388.62964,0.741482411,0.035667471,20.78875753,5.47E-96,1.68E-95
ADI1,5846.0757,-0.069630054,0.021173395,-3.288563472,0.001007001,0.001190842
ADIG,2.6351244,1.011197954,0.102689942,9.847098257,7.06E-23,1.14E-22
ADIPOQ,461.32996,3.127936607,0.114455471,27.32885182,1.93E-164,9.92E-164
ADIPOR1,6747.4897,-0.216162196,0.01130699,-19.11757122,1.80E-81,4.97E-81
ADIPOR2,5380.159,0.052395345,0.015545125,3.370532356,0.000750231,0.000890765
ADK,1076.138,-0.198406016,0.017191871,-11.54068766,8.23E-31,1.46E-30
ADM2,714.68176,-0.080743457,0.034058791,-2.370708295,0.017754037,0.020067321
ADM,2295.8586,-0.008187193,0.035721126,-0.229197498,0.818715417,0.828070305
ADNP2,1397.5197,0.097267375,0.011381232,8.546295635,1.27E-17,1.93E-17
ADNP,5301.485,0.11037943,0.011938459,9.245701423,2.34E-20,3.68E-20
ADORA1,610.61334,1.074886244,0.041338716,26.00192624,4.71E-149,2.16E-148
ADORA2A,445.34476,-0.123044063,0.02875709,-4.278738263,1.88E-05,2.33E-05
ADORA2B,316.68555,-0.893379534,0.034051233,-26.23633402,1.02E-151,4.79E-151
ADORA3,408.9029,1.112589069,0.031347344,35.49229089,6.46E-276,7.49E-275
ADO,1446.0801,0.258105116,0.010036623,25.71633036,7.68E-146,3.43E-145
ADPGK,2462.7932,-0.208539387,0.011630493,-17.93040003,6.83E-72,1.74E-71
ADPRHL1,187.70483,-0.340910467,0.029504847,-11.55438873,7.01E-31,1.25E-30
ADPRHL2,1869.1201,-0.194895346,0.011864083,-16.42734136,1.22E-60,2.83E-60
ADPRH,605.7192,0.511912132,0.018667139,27.42317103,1.45E-165,7.52E-165
ADRA1A,43.1487,2.242285821,0.063383559,35.37645792,3.93E-274,4.52E-273
ADRA1B,123.150444,1.12899699,0.042287582,26.69807404,4.96E-157,2.40E-156
ADRA1D,45.173275,1.285661066,0.043632493,29.46567962,7.93E-191,4.91E-190
ADRA2A,665.1,0.004183661,0.038734977,0.108007313,0.913989891,0.917686058
ADRA2B,98.270294,0.471863493,0.036083558,13.07696701,4.46E-39,8.59E-39
ADRA2C,374.8867,-0.311835603,0.039930373,-7.809483842,5.74E-15,8.40E-15
ADRB1,160.156,0.243845523,0.047857618,5.095229026,3.48E-07,4.48E-07
ADRB2,325.26898,-0.045952618,0.037354844,-1.230164911,0.218635357,0.233169053
ADRB3,9.546937,1.633134792,0.055368175,29.49591177,3.25E-191,2.02E-190
ADRBK1,6313.73,-0.604060468,0.014448303,-41.80840311,0,0
ADRBK2,1301.0308,0.206948123,0.021371649,9.68330153,3.55E-22,5.70E-22
ADRM1,5674.383,-0.639476972,0.013482005,-47.43189095,0,0
ADSL,2368.2034,-0.237711009,0.01259463,-18.87399676,1.87E-79,5.06E-79
ADSSL1,577.19385,0.495638372,0.031793041,15.58952379,8.58E-55,1.90E-54
ADSS,2947.3772,-0.111534051,0.012821515,-8.698975858,3.35E-18,5.13E-18
AEBP1,18479.904,0.571157705,0.031590346,18.08013442,4.57E-73,1.18E-72
AEBP2,1668.4578,0.030654872,0.013866152,2.21076983,0.02705178,0.030352559
AEN,1632.4377,-0.248364724,0.017106952,-14.51835037,9.27E-48,1.93E-47
AES,19007.219,-0.242043295,0.014864519,-16.283291,1.30E-59,2.99E-59
AFAP1L1,720.3214,0.792636655,0.024956624,31.76057169,2.27E-221,1.78E-220
AFAP1L2,1924.5397,0.769029919,0.032012641,24.02269507,1.61E-127,6.34E-127
AFAP1,2573.0427,0.719086498,0.019558105,36.76667556,6.30E-296,8.42E-295
AFARP1,9.830922,-0.191272822,0.027559566,-6.940342274,3.91E-12,5.48E-12
AFF1,4744.1274,0.584197351,0.018981182,30.77771178,5.21E-208,3.70E-207
AFF2,283.24857,0.12139434,0.044324668,2.738753481,0.00616726,0.007092776
AFF3,1241.0297,0.451972721,0.045277244,9.982337194,1.82E-23,2.97E-23
AFF4,5490.1313,0.522151213,0.013966158,37.38689113,6.38E-306,9.24E-305
AFG3L1,601.45105,-0.424299609,0.015760383,-26.92190915,1.22E-159,6.03E-159
AFG3L2,3480.508,-0.003245314,0.012925026,-0.251087617,0.801746369,0.811713876
AFMID,1347.8834,-0.127788154,0.021060588,-6.067644216,1.30E-09,1.74E-09
AFM,285.14377,0.375495124,0.196476105,1.911149061,0.055985428,0.061952784
AFP,231.43855,-0.224218295,0.104108768,-2.153692716,0.031264278,0.034976889
AFTPH,2978.5745,-0.015200058,0.012566561,-1.209563793,0.226446319,0.24127175
AG2,1633.574,0.904052182,0.032726918,27.62411609,5.71E-168,3.01E-167
AGAP11,143.80202,-0.302231783,0.037537147,-8.051538557,8.18E-16,1.21E-15
AGAP1,983.09033,0.290526236,0.017049922,17.0397402,4.17E-65,1.00E-64
AGAP2,740.992,1.176537874,0.037020135,31.78102596,1.18E-221,9.34E-221
AGAP3,4055.555,-0.135608939,0.015885791,-8.536492832,1.38E-17,2.10E-17
AGAP4,550.5641,-0.521697841,0.019851025,-26.28064981,3.19E-152,1.50E-151
AGAP5,134.02821,-0.868888075,0.026829991,-32.38495621,4.47E-230,3.75E-229
AGAP6,359.8515,-0.732284082,0.02273225,-32.21344521,1.14E-227,9.42E-227
AGAP7,104.10371,-1.910471989,0.039271601,-48.64767275,0,0
AGAP8,149.64671,-1.209549713,0.031525963,-38.36678054,0,0
AGA,1079.5747,-0.009857579,0.015001607,-0.65710156,0.511115616,0.528159721
AGBL1,2.811819,0.187226974,0.080232767,2.333547527,0.019619427,0.022129192
AGBL2,59.931595,-0.491037775,0.031821239,-15.43113291,1.01E-53,2.21E-53
AGBL3,20.217762,0.601987739,0.02740081,21.96970558,5.61E-107,1.89E-106
AGBL4,24.497902,0.778028764,0.043668099,17.81686809,5.23E-71,1.33E-70
AGBL5,1768.6813,0.005108695,0.013456876,0.37963451,0.70421674,0.717251919
AGER,859.6543,2.057543822,0.043685633,47.09886674,0,0
AGFG1,3623.7012,0.119968625,0.011790585,10.17495077,2.57E-24,4.24E-24
AGFG2,1688.5559,0.036680411,0.021384231,1.71530181,0.086289907,0.094475731
AGGF1,1731.8495,0.273026507,0.009593051,28.4608627,3.58E-178,2.02E-177
AGK,1319.9739,0.006569771,0.010128315,0.648653868,0.516562129,0.533598274
AGL,1885.6627,0.316096677,0.01935985,16.32743437,6.30E-60,1.45E-59
AGMAT,595.58344,0.403501783,0.042947176,9.395304308,5.71E-21,9.03E-21
AGPAT1,4822.795,0.203851357,0.012429782,16.40023636,1.90E-60,4.42E-60
AGPAT2,4195.757,-0.788107826,0.023868821,-33.01829672,4.44E-239,3.98E-238
AGPAT3,5243.802,0.15914303,0.013405543,11.87143489,1.67E-32,3.00E-32
AGPAT4,700.4146,0.710344662,0.026785482,26.51976392,5.74E-155,2.75E-154
AGPAT5,2093.194,0.461934418,0.017948057,25.73729336,4.47E-146,2.00E-145
AGPAT6,4640.0923,-0.117611294,0.01508547,-7.796329645,6.37E-15,9.32E-15
AGPAT9,516.3795,0.567332973,0.038236223,14.83757868,8.37E-50,1.77E-49
AGPHD1,95.70582,-0.122895314,0.019501038,-6.301988306,2.94E-10,3.99E-10
AGPS,2503.4915,0.139632331,0.015037606,9.28554248,1.61E-20,2.53E-20
AGR2,11282.707,-1.040452665,0.070143877,-14.83312176,8.95E-50,1.90E-49
AGR3,1038.21,-0.605804499,0.081844268,-7.401917238,1.34E-13,1.92E-13
AGRN,17309.803,-0.113165913,0.022191233,-5.099577628,3.40E-07,4.37E-07
AGRP,13.001818,-1.435424376,0.069659674,-20.60624608,2.41E-94,7.30E-94
AGTPBP1,876.5832,0.114720064,0.017410865,6.588992669,4.43E-11,6.08E-11
AGTR1,455.67386,0.434560138,0.056028825,7.756010203,8.76E-15,1.28E-14
AGTR2,40.10042,0.463313008,0.117050526,3.958230901,7.55E-05,9.22E-05
AGTRAP,2580.4573,-0.455059413,0.017943489,-25.36069855,6.85E-142,2.97E-141
AGT,11255.835,0.410899434,0.061208294,6.713133227,1.90E-11,2.63E-11
AGXT2L1,580.2526,2.243160926,0.093621678,23.95984542,7.30E-127,2.85E-126
AGXT2L2,1173.7185,-0.005305928,0.016730047,-0.317149632,0.751130066,0.762837681
AGXT2,405.1514,1.436937632,0.150166111,9.568987471,1.08E-21,1.72E-21
AGXT,2293.7817,-0.443324531,0.119404023,-3.712810673,0.00020497,0.000247538
AHCTF1,2790.5347,0.084994493,0.012567151,6.763226598,1.35E-11,1.87E-11
AHCYL1,8453.218,0.83765905,0.015727667,53.26022389,0,0
AHCYL2,2913.0078,0.26328261,0.027227627,9.669686248,4.06E-22,6.51E-22
AHCY,11114.681,-0.546989537,0.016060169,-34.05876504,3.01E-254,3.01E-253
AHDC1,2350.7512,0.27020365,0.018237933,14.8154755,1.16E-49,2.46E-49
AHI1,724.33923,0.201561323,0.016369032,12.31357657,7.66E-35,1.42E-34
AHNAK2,6251.8506,-0.31299496,0.039944744,-7.835698302,4.66E-15,6.83E-15
AHNAK,50611.242,0.527675293,0.023531423,22.42428339,2.28E-111,7.94E-111
AHRR,151.46327,-0.123811171,0.031267203,-3.959777686,7.50E-05,9.17E-05
AHR,5217.3955,-0.014289781,0.025471867,-0.561002505,0.574795829,0.591172937
AHSA1,4715.691,-0.318857998,0.011363728,-28.05927701,3.08E-173,1.69E-172
AHSA2,1099.8135,-0.239108916,0.021614173,-11.06259852,1.90E-28,3.29E-28
AHSG,5920.435,-0.110072853,0.123967408,-0.887917677,0.374585035,0.392151835
AHSP,8.223278,-2.623249245,0.08189178,-32.03312017,3.77E-225,3.05E-224
AICDA,11.467839,-0.437965434,0.064229452,-6.818763341,9.18E-12,1.28E-11
AIDA,2471.6062,0.035002557,0.012039557,2.907296114,0.003645679,0.00422775
AIF1L,3934.8408,1.279880229,0.036207588,35.34839812,1.06E-273,1.22E-272
AIF1,1202.3909,0.090791121,0.027784386,3.267703021,0.001084241,0.001281141
AIFM1,3067.593,-0.327637139,0.018222863,-17.97945417,2.82E-72,7.22E-72
AIFM2,1189.1847,-0.320264889,0.019649012,-16.29928685,9.99E-60,2.30E-59
AIFM3,226.96866,-0.586121251,0.040772303,-14.37547562,7.38E-47,1.52E-46
AIG1,1954.8574,0.210925862,0.020853237,10.11477801,4.75E-24,7.82E-24
AIM1L,374.4552,-2.318625584,0.050777939,-45.66206597,0,0
AIM1,3619.7397,-0.386807089,0.031984078,-12.09373887,1.14E-33,2.08E-33
AIM2,271.9515,-1.366880316,0.047279529,-28.91061625,8.78E-184,5.17E-183
AIMP1,2270.693,-0.061324308,0.008602613,-7.128567504,1.01E-12,1.43E-12
AIMP2,1295.0834,-0.306214144,0.013320266,-22.98859109,6.06E-117,2.19E-116
AIPL1,3.197176,-0.821222012,0.079770467,-10.29481269,7.44E-25,1.24E-24
AIP,2884.2092,-0.160110359,0.013946835,-11.48004999,1.66E-30,2.94E-30
AIRE,7.7407684,-0.504909995,0.070120419,-7.200612927,5.99E-13,8.50E-13
AJAP1,123.972336,0.712319142,0.046540179,15.30546624,7.03E-53,1.53E-52
AK1,2420.2341,0.026730119,0.023873518,1.119655664,0.262860525,0.278815121
AK2,5420.8296,-0.291877564,0.012058598,-24.20493384,1.97E-129,7.88E-129
AK3L1,1034.928,0.263861341,0.029753658,8.868198306,7.43E-19,1.15E-18
AK3,3767.7073,0.253276919,0.015033905,16.84704847,1.10E-63,2.63E-63
AK5,333.50668,1.590305059,0.053786416,29.56703881,3.97E-192,2.48E-191
AK7,118.667435,-0.017265802,0.035917601,-0.480705871,0.630725558,0.645825159
AKAP10,863.8423,0.404538118,0.015312717,26.41844102,8.41E-154,3.99E-153
AKAP11,2888.8613,0.606926338,0.016459937,36.87294316,1.25E-297,1.70E-296
AKAP12,3933.7275,1.329827677,0.032722689,40.63931537,0,0
AKAP13,6634.132,0.398673094,0.016191058,24.62304195,7.16E-134,2.94E-133
AKAP14,13.189866,-1.134711176,0.085046467,-13.34224949,1.31E-40,2.57E-40
AKAP1,4193.385,-0.082024272,0.017045348,-4.812120805,1.49E-06,1.89E-06
AKAP2,1606.1863,1.274414784,0.029413975,43.32684702,0,0
AKAP3,84.39803,0.372429636,0.030674226,12.14145195,6.37E-34,1.17E-33
AKAP4,1.9642144,-0.538323581,0.108657126,-4.954332978,7.26E-07,9.27E-07
AKAP5,250.71779,0.48557019,0.02786327,17.4268915,5.16E-68,1.28E-67
AKAP6,879.2546,1.867982308,0.038081407,49.0523454,0,0
AKAP7,508.31088,0.396052439,0.02343838,16.89760279,4.69E-64,1.12E-63
AKAP8L,2270.389,-0.179904627,0.012592773,-14.28633941,2.66E-46,5.47E-46
AKAP8,1564.0795,-0.066473404,0.008311464,-7.997797569,1.27E-15,1.87E-15
AKAP9,3806.4153,0.234393917,0.019612711,11.95112298,6.41E-33,1.16E-32
AKD1,266.0144,0.271886193,0.019314576,14.07673639,5.28E-45,1.07E-44
AKIRIN1,2810.123,0.23525232,0.012324433,19.08828703,3.16E-81,8.70E-81
AKIRIN2,1854.1144,-0.004537317,0.012052263,-0.376470114,0.70656743,0.719574123
AKNAD1,10.000348,0.854323584,0.049158536,17.37894667,1.19E-67,2.94E-67
AKNA,2216.1426,-0.245285457,0.021321502,-11.50413602,1.26E-30,2.23E-30
AKR1A1,6018.618,-0.30825762,0.014326143,-21.51714007,1.08E-102,3.49E-102
AKR1B10,4608.841,-2.091226059,0.076523212,-27.32799628,1.97E-164,1.02E-163
AKR1B15,85.5487,-1.486177754,0.076014073,-19.55134998,4.02E-85,1.14E-84
AKR1B1,5452.125,0.090167946,0.030639598,2.942856723,0.003251989,0.003779384
AKR1C1,7941.496,-1.311777332,0.054993781,-23.85319413,9.38E-126,3.64E-125
AKR1C2,5336.7505,-1.490303639,0.057356933,-25.98297294,7.71E-149,3.53E-148
AKR1C3,5128.8726,-0.898327111,0.04360283,-20.60249576,2.61E-94,7.89E-94
AKR1C4,480.98816,-0.504217713,0.122586504,-4.113158433,3.90E-05,4.80E-05
AKR1CL1,3.3797429,-0.335316817,0.095096983,-3.526051063,0.000421806,0.000504734
AKR1D1,114.3798,0.415871429,0.10550133,3.941859571,8.09E-05,9.87E-05
AKR1E2,69.90631,-0.596294272,0.03319987,-17.9607411,3.95E-72,1.01E-71
AKR7A2,2449.7832,-0.047478938,0.013412455,-3.539913991,0.000400257,0.0004794
AKR7A3,975.8888,-0.322850281,0.051100717,-6.317920805,2.65E-10,3.60E-10
AKR7L,116.10313,-0.565884981,0.037599265,-15.05042679,3.43E-51,7.35E-51
AKT1S1,2931.4475,-0.31296587,0.011694219,-26.76244282,8.85E-158,4.32E-157
AKT1,8833.255,-0.080912855,0.010888026,-7.431361293,1.07E-13,1.54E-13
AKT2,6239.4204,0.031205624,0.012920932,2.415121842,0.015729947,0.017824121
AKT3,1708.0468,1.153242572,0.026773296,43.07435902,0,0
AKTIP,1246.3887,0.499639139,0.015005571,33.29690841,4.28E-243,3.94E-242
ALAD,3174.3064,0.399048954,0.018299561,21.80647722,2.01E-105,6.68E-105
ALAS1,3723.9985,-0.099014167,0.021991287,-4.502427169,6.72E-06,8.41E-06
ALAS2,25.187107,-0.871025544,0.065844964,-13.22843064,6.01E-40,1.17E-39
ALB,106859.73,-0.227596995,0.103633119,-2.19618011,0.028079054,0.031482623
ALCAM,6194.061,0.278386908,0.026893901,10.35130274,4.13E-25,6.89E-25
ALDH16A1,1867.9545,-0.653632388,0.015171686,-43.0823821,0,0
ALDH18A1,4775.3125,-0.263875759,0.01281372,-20.59322007,3.16E-94,9.55E-94
ALDH1A1,10456.037,0.067129116,0.043644924,1.538073842,0.124030561,0.13468122
ALDH1A2,638.05206,0.891102356,0.05067247,17.5855323,3.18E-69,7.94E-69
ALDH1A3,3519.608,0.256902464,0.044617136,5.757932658,8.52E-09,1.13E-08
ALDH1B1,3059.7932,0.41109294,0.026542962,15.48783199,4.19E-54,9.21E-54
ALDH1L1,3108.737,0.555626313,0.058296396,9.531057614,1.56E-21,2.48E-21
ALDH1L2,563.7813,0.702686955,0.031701998,22.16538402,7.41E-109,2.52E-108
ALDH2,11857.014,0.335471519,0.030100233,11.14514706,7.56E-29,1.31E-28
ALDH3A1,2607.567,-2.741322614,0.060849307,-45.05100831,0,0
ALDH3A2,6214.6567,0.235104004,0.021803284,10.78296317,4.14E-27,7.06E-27
ALDH3B1,1666.5435,-0.170439384,0.030883737,-5.518742199,3.41E-08,4.46E-08
ALDH3B2,1741.4185,-0.977867161,0.059784857,-16.35643561,3.91E-60,9.06E-60
ALDH4A1,3809.019,0.379830889,0.032080971,11.83975679,2.43E-32,4.38E-32
ALDH5A1,2149.2234,0.552010554,0.025014459,22.06765889,6.47E-108,2.19E-107
ALDH6A1,1375.7872,1.203200158,0.028857829,41.69406393,0,0
ALDH7A1,3408.7495,0.367436152,0.022465617,16.35548913,3.98E-60,9.20E-60
ALDH8A1,594.46716,0.851783121,0.060241552,14.13946169,2.17E-45,4.43E-45
ALDH9A1,5371.541,0.374778113,0.014820712,25.28745724,4.39E-141,1.89E-140
ALDOA,65172.965,-0.404743503,0.01589809,-25.45862424,5.67E-143,2.47E-142
ALDOB,11475.441,0.916438727,0.085266735,10.74790459,6.06E-27,1.03E-26
ALDOC,4580.822,1.847524871,0.040228419,45.92586343,0,0
ALG10B,606.0652,0.23502701,0.015935425,14.74871321,3.14E-49,6.61E-49
ALG10,243.23651,-0.134767365,0.015832221,-8.512220905,1.71E-17,2.59E-17
ALG11,42.49129,-0.163021852,0.018375298,-8.871793867,7.20E-19,1.11E-18
ALG12,1490.0198,-0.270534687,0.012614121,-21.44697042,4.87E-102,1.57E-101
ALG13,1080.985,0.009584153,0.011747089,0.815874702,0.414571802,0.432169346
ALG14,471.06097,-0.118691191,0.013458407,-8.819111622,1.15E-18,1.78E-18
ALG1L2,2.1067939,-1.35671215,0.059448763,-22.82153709,2.80E-115,1.00E-114
ALG1L,229.00865,-2.00857417,0.041252264,-48.69003452,0,0
ALG1,1454.0935,-0.251798237,0.011673892,-21.5693485,3.49E-103,1.13E-102
ALG2,1845.5111,-0.022248766,0.011338955,-1.962153135,0.049744658,0.055166766
ALG3,2919.3088,-0.772426012,0.016484446,-46.85786828,0,0
ALG5,1485.2451,-0.121422027,0.01330784,-9.124097587,7.23E-20,1.13E-19
ALG6,697.4034,-0.256435974,0.012746962,-20.11741826,5.19E-90,1.53E-89
ALG8,1854.6978,-0.166093866,0.015737308,-10.55414725,4.86E-26,8.18E-26
ALG9,1179.7758,0.125676395,0.009851466,12.75712599,2.85E-37,5.39E-37
ALKBH1,528.18616,0.094440539,0.008787518,10.74712344,6.11E-27,1.04E-26
ALKBH2,758.2042,-0.216413989,0.015451001,-14.00647006,1.42E-44,2.89E-44
ALKBH3,724.2673,-0.100780789,0.013806847,-7.299334275,2.89E-13,4.12E-13
ALKBH4,730.53033,-0.087137862,0.012355662,-7.052464102,1.76E-12,2.47E-12
ALKBH5,5111.6978,0.183209496,0.010105259,18.13011291,1.84E-73,4.76E-73
ALKBH6,405.92792,-0.561790594,0.015499495,-36.24573555,1.16E-287,1.46E-286
ALKBH7,2057.0696,-0.436808466,0.018962598,-23.03526437,2.07E-117,7.51E-117
ALKBH8,399.35254,0.357111327,0.011901652,30.0051907,8.40E-198,5.49E-197
ALK,78.51106,0.821201302,0.053855869,15.24813013,1.69E-52,3.67E-52
ALLC,2.8367803,-0.235839722,0.068106241,-3.462820983,0.000534544,0.000637613
ALMS1P,8.461956,0.416911036,0.032331127,12.8950356,4.80E-38,9.16E-38
ALMS1,1358.4758,0.186144952,0.014671222,12.6877608,6.91E-37,1.31E-36
ALOX12B,107.414314,-3.075808023,0.06051451,-50.82761165,0,0
ALOX12P2,81.778114,-0.635851418,0.046650802,-13.63002126,2.66E-42,5.26E-42
ALOX12,91.585686,-2.170253963,0.04438132,-48.90016682,0,0
ALOX15B,1354.2456,0.25553663,0.055171306,4.631694428,3.63E-06,4.56E-06
ALOX15,155.65625,-1.023535934,0.060354554,-16.95871908,1.66E-64,3.98E-64
ALOX5AP,939.63434,0.346732767,0.030802053,11.25680713,2.14E-29,3.74E-29
ALOX5,1469.9526,0.032854448,0.032259556,1.018440784,0.308468529,0.32514164
ALOXE3,71.524124,-1.958277553,0.052179817,-37.52940648,3.05E-308,4.47E-307
ALPI,62.421043,-0.183223621,0.12253796,-1.495239682,0.134851901,0.146057873
ALPK1,885.4825,-0.129876662,0.017758758,-7.313386696,2.60E-13,3.71E-13
ALPK2,496.22122,1.06068075,0.05183575,20.46234018,4.66E-93,1.40E-92
ALPK3,1193.3268,0.422695556,0.034285278,12.32877712,6.34E-35,1.17E-34
ALPL,2479.958,0.090563141,0.040401735,2.24156565,0.024989458,0.028080383
ALPPL2,273.5955,-3.412648359,0.108685807,-31.39920885,2.07E-216,1.58E-215
ALPP,173.0263,-2.274984014,0.093495398,-24.33257753,8.87E-131,3.58E-130
ALS2CL,1247.3259,-0.701481163,0.032050225,-21.88693415,3.46E-106,1.16E-105
ALS2CR11,26.316217,-0.026843708,0.041238713,-0.650934671,0.515088659,0.532103208
ALS2CR12,12.213307,0.269324916,0.037113373,7.256815827,3.96E-13,5.63E-13
ALS2CR4,1190.6752,0.26106649,0.016966925,15.38678826,2.01E-53,4.38E-53
ALS2CR8,324.9733,0.541630374,0.019286951,28.08273683,1.59E-173,8.73E-173
ALS2,1314.857,0.239662344,0.012722463,18.83773179,3.71E-79,1.00E-78
ALX1,62.06744,-0.575963766,0.082715097,-6.963224227,3.33E-12,4.66E-12
ALX3,67.696014,0.196227589,0.023009995,8.527928551,1.49E-17,2.26E-17
ALX4,8.998902,0.826576901,0.069788876,11.84396355,2.31E-32,4.16E-32
AMAC1L2,3.7530248,-0.498864858,0.034649347,-14.39752567,5.36E-47,1.11E-46
AMAC1L3,1.7620598,-0.458243153,0.046708909,-9.810615601,1.01E-22,1.64E-22
AMAC1,1.760189,-1.756494134,0.087265358,-20.12819488,4.18E-90,1.23E-89
AMACR,3732.5708,-0.13398086,0.037547577,-3.568295754,0.000359311,0.000431115
AMBN,3.5767314,-2.123355451,0.135693046,-15.648226,3.42E-55,7.57E-55
AMBP,13006.452,-0.573382171,0.094209525,-6.086244149,1.16E-09,1.55E-09
AMBRA1,2000.7045,0.038863601,0.009590341,4.052369299,5.07E-05,6.22E-05
AMD1,5237.5723,0.10823184,0.019062706,5.677674376,1.37E-08,1.80E-08
AMDHD1,227.8399,0.015327213,0.053795314,0.284917247,0.775707542,0.786720626
AMDHD2,736.60065,-0.354306489,0.01899675,-18.65090019,1.24E-77,3.32E-77
AMELX,1.4521163,-1.338893337,0.127109364,-10.53339653,6.06E-26,1.02E-25
AMELY,0.60477996,-0.03105319,0.138801959,-0.223722994,0.822972853,0.832128349
AMFR,6111.887,0.234476761,0.014285228,16.41393221,1.52E-60,3.53E-60
AMHR2,18.36616,-1.222166838,0.068643064,-17.80466617,6.50E-71,1.65E-70
AMH,85.96563,-0.054806841,0.045089908,-1.21550128,0.224174961,0.238901698
AMICA1,559.9992,-0.20300093,0.032210438,-6.302333685,2.93E-10,3.98E-10
AMIGO1,254.60863,0.899706311,0.023778707,37.83663656,0,0
AMIGO2,1488.7786,-0.017564952,0.034271376,-0.512525441,0.60828332,0.624132653
AMIGO3,296.78235,-0.328539243,0.018391776,-17.86337803,2.27E-71,5.78E-71
AMMECR1L,1566.0607,0.068426705,0.009148096,7.479885225,7.44E-14,1.07E-13
AMMECR1,997.1248,-0.517372552,0.019127456,-27.04868641,3.96E-161,1.98E-160
AMN1,454.27765,0.237921616,0.017064544,13.942454,3.50E-44,7.07E-44
AMN,732.5524,-0.274256063,0.059452426,-4.613033995,3.97E-06,4.99E-06
AMOTL1,3491.1992,0.512091685,0.024700481,20.73205334,1.78E-95,5.44E-95
AMOTL2,3635.6748,0.748954561,0.022178521,33.76936455,5.56E-250,5.40E-249
AMOT,1758.0979,0.841199871,0.028802488,29.20580584,1.64E-187,9.91E-187
AMPD1,21.915764,-0.190583956,0.06158872,-3.09446202,0.001971702,0.002309393
AMPD2,2618.798,0.022979897,0.016718373,1.374529503,0.169277357,0.182142472
AMPD3,849.1169,-0.225575235,0.022264204,-10.13174478,3.99E-24,6.58E-24
AMPH,259.13867,1.748546764,0.043338764,40.34602299,0,0
AMTN,83.14663,-2.299014285,0.1113637,-20.64419815,1.10E-94,3.34E-94
AMT,613.5916,0.037529914,0.030548496,1.228535582,0.219245981,0.233783529
AMY1A,425.88467,-1.430349205,0.067607362,-21.15670794,2.39E-99,7.54E-99
AMY2A,134.03464,-1.045663742,0.074386344,-14.05720032,6.96E-45,1.41E-44
AMY2B,494.94223,-0.194053358,0.033358932,-5.817133354,5.99E-09,7.94E-09
AMZ1,76.989006,1.327504344,0.042438422,31.28071868,8.54E-215,6.41E-214
AMZ2P1,418.20078,0.359840668,0.017389867,20.69254835,4.04E-95,1.23E-94
AMZ2,2891.0876,0.067495519,0.011594956,5.82111051,5.85E-09,7.75E-09
ANAPC10,262.83777,0.052173965,0.009809209,5.31887589,1.04E-07,1.35E-07
ANAPC11,3680.4556,-0.555891797,0.016669283,-33.34827375,7.72E-244,7.16E-243
ANAPC13,2701.99,0.104630316,0.010416427,10.04474135,9.69E-24,1.59E-23
ANAPC16,4479.9365,-0.004207739,0.011795566,-0.356722098,0.721299861,0.734100373
ANAPC1,1500.9093,-0.163468819,0.015476356,-10.56248757,4.45E-26,7.49E-26
ANAPC2,1827.8141,-0.121266246,0.011059607,-10.96478766,5.64E-28,9.69E-28
ANAPC4,1103.753,-0.273658658,0.014212594,-19.25465964,1.29E-82,3.58E-82
ANAPC5,5532.129,-0.180603742,0.008091609,-22.31988079,2.37E-110,8.16E-110
ANAPC7,2571.2517,-0.281741347,0.00926767,-30.40045159,5.42E-203,3.71E-202
ANGEL1,1297.4696,0.168345844,0.013136023,12.81558669,1.34E-37,2.55E-37
ANGEL2,1260.5759,0.205843666,0.011005544,18.70363312,4.62E-78,1.24E-77
ANGPT1,450.41638,0.967052337,0.037029267,26.11589198,2.41E-150,1.11E-149
ANGPT2,966.62256,1.053668024,0.030455552,34.59691148,2.81E-262,2.96E-261
ANGPT4,7.5249767,1.725150812,0.048129202,35.84415955,2.27E-281,2.72E-280
ANGPTL1,354.48804,2.058883247,0.042602245,48.32804585,0,0
ANGPTL2,3432.6106,1.40243748,0.028657476,48.93792714,0,0
ANGPTL3,686.09393,0.122031137,0.101479447,1.202520717,0.229161844,0.244101187
ANGPTL4,3817.2263,0.819200027,0.044416695,18.44351603,5.88E-76,1.55E-75
